College,Subject,Year,Social Propensity,Club Propensity,Disease State,Adapted Group Size,Gender,Assigned,Group ID,Group Size
Clare,Mathematical Tripos,1,0,0,0,3,Male,True,190.0,8
Clare,Mathematical Tripos,1,0,0,0,4,Male,True,190.0,8
Clare,Mathematical Tripos,1,0,0,0,2,Male,True,218.0,3
Clare,Mathematical Tripos,1,0,0,0,5,Female,True,163.0,8
Clare,Mathematical Tripos,1,0,0,0,3,Female,True,190.0,8
Clare,Mathematical Tripos,1,0,0,0,6,Female,True,191.0,7
Clare,Mathematical Tripos,1,0,0,0,6,Male,True,191.0,7
Clare,Mathematical Tripos,2,0,0,0,4,Male,True,184.0,7
Clare,Mathematical Tripos,2,0,0,0,5,Male,True,212.0,8
Clare,Mathematical Tripos,2,0,0,0,5,Male,True,184.0,7
Clare,Mathematical Tripos,2,0,0,0,4,Female,True,193.0,7
Clare,Mathematical Tripos,2,0,0,0,7,Male,True,193.0,7
Clare,Mathematical Tripos,2,0,0,0,5,Male,True,194.0,5
Clare,Mathematical Tripos,2,0,0,0,6,Male,True,195.0,6
Clare,Mathematical Tripos,2,0,0,0,4,Male,True,196.0,4
Clare,Mathematical Tripos,2,0,0,0,3,Male,True,475.0,6
Clare,Mathematical Tripos,3,0,0,0,4,Male,True,154.0,10
Clare,Mathematical Tripos,3,0,0,0,5,Female,True,180.0,6
Clare,Mathematical Tripos,3,0,0,0,5,Male,True,187.0,10
Clare,Mathematical Tripos,3,0,0,0,5,Male,True,160.0,8
Clare,Mathematical Tripos,3,0,0,0,5,Female,True,186.0,6
Clare,Mathematical Tripos,3,0,0,0,3,Male,True,187.0,10
Clare,Mathematical Tripos,3,0,0,0,3,Male,True,187.0,10
Clare,Mathematical Tripos,3,0,0,0,4,Female,True,179.0,5
Clare,Mathematical Tripos,3,0,0,0,7,Male,True,188.0,9
Clare,Mathematical Tripos,4,0,0,0,6,Male,True,207.0,7
Clare,Mathematical Tripos,4,0,0,0,4,Male,True,181.0,5
Clare,Medicine,1,0,0,0,6,Female,True,190.0,8
Clare,Medicine,1,0,0,0,6,Male,True,190.0,8
Clare,Medicine,1,0,0,0,5,Female,True,216.0,7
Clare,Medicine,1,0,0,0,8,Male,True,191.0,7
Clare,Medicine,1,0,0,0,5,Male,True,191.0,7
Clare,Medicine,1,0,0,0,7,Female,True,170.0,5
Clare,Medicine,1,0,0,0,6,Female,True,192.0,5
Clare,Medicine,1,0,0,0,6,Female,True,163.0,8
Clare,Medicine,1,0,0,0,4,Male,True,216.0,7
Clare,Medicine,1,0,0,0,6,Female,True,198.0,6
Clare,Medicine,1,0,0,0,7,Female,True,163.0,8
Clare,Medicine,2,0,0,0,7,Male,True,212.0,8
Clare,Medicine,2,0,0,0,7,Female,True,193.0,7
Clare,Medicine,2,0,0,0,5,Female,True,211.0,8
Clare,Medicine,2,0,0,0,6,Female,True,155.0,8
Clare,Medicine,2,0,0,0,5,Female,True,193.0,7
Clare,Medicine,2,0,0,0,5,Male,True,182.0,5
Clare,Medicine,2,0,0,0,7,Female,True,183.0,7
Clare,Medicine,2,0,0,0,8,Female,True,171.0,6
Clare,Medicine,2,0,0,0,7,Female,True,194.0,5
Clare,Medicine,2,0,0,0,6,Female,True,195.0,6
Clare,Medicine,2,0,0,0,8,Female,True,195.0,6
Clare,Medicine,3,0,0,0,5,Male,True,220.0,7
Clare,Medicine,3,0,0,0,9,Female,True,160.0,8
Clare,Medicine,3,0,0,0,6,Female,True,202.0,6
Clare,Medicine,3,0,0,0,6,Male,True,185.0,7
Clare,Medicine,3,0,0,0,5,Male,True,203.0,7
Clare,Medicine,3,0,0,0,10,Female,True,186.0,6
Clare,Medicine,3,0,0,0,6,Male,True,188.0,9
Clare,Medicine,3,0,0,0,4,Female,True,200.0,4
Clare,Medicine,3,0,0,0,6,Female,True,177.0,7
Clare,Medicine,3,0,0,0,6,Male,True,202.0,6
Clare,Medicine,3,0,0,0,7,Male,True,159.0,6
Clare,Medicine,4,0,0,0,5,Female,True,181.0,5
Clare,Medicine,4,0,0,0,7,Female,True,205.0,6
Clare,Medicine,4,0,0,0,6,Female,True,205.0,6
Clare,Medicine,4,0,0,0,7,Male,True,206.0,7
Clare,Medicine,4,0,0,0,7,Male,True,207.0,7
Clare,Medicine,4,0,0,0,7,Male,True,208.0,7
Clare,Medicine,4,0,0,0,6,Male,True,208.0,7
Clare,Medicine,4,0,0,0,6,Female,True,118.0,8
Clare,Medicine,4,0,0,0,7,Male,True,207.0,7
Clare,Medicine,4,0,0,0,6,Male,True,209.0,6
Clare,Medicine,4,0,0,0,8,Male,True,206.0,7
Clare,Mod & Med Langs Tripos,1,0,0,0,9,Male,True,198.0,6
Clare,Mod & Med Langs Tripos,1,0,0,0,7,Female,True,191.0,7
Clare,Mod & Med Langs Tripos,1,0,0,0,9,Male,True,169.0,6
Clare,Mod & Med Langs Tripos,1,0,0,0,9,Female,True,166.0,6
Clare,Mod & Med Langs Tripos,1,0,0,0,9,Female,True,157.0,9
Clare,Mod & Med Langs Tripos,1,0,0,0,6,Male,True,168.0,3
Clare,Mod & Med Langs Tripos,1,0,0,0,8,Male,True,199.0,7
Clare,Mod & Med Langs Tripos,1,0,0,0,7,Female,True,199.0,7
Clare,Mod & Med Langs Tripos,2,0,0,0,8,Female,True,162.0,7
Clare,Mod & Med Langs Tripos,2,0,0,0,9,Male,True,210.0,9
Clare,Mod & Med Langs Tripos,2,0,0,0,8,Female,True,173.0,5
Clare,Mod & Med Langs Tripos,2,0,0,0,9,Female,True,194.0,5
Clare,Mod & Med Langs Tripos,2,0,0,0,5,Male,True,195.0,6
Clare,Mod & Med Langs Tripos,2,0,0,0,5,Female,True,196.0,4
Clare,Mod & Med Langs Tripos,2,0,0,0,8,Female,True,171.0,6
Clare,Mod & Med Langs Tripos,2,0,0,0,5,Female,True,213.0,8
Clare,Mod & Med Langs Tripos,4,0,0,0,7,Female,True,204.0,7
Clare,Mod & Med Langs Tripos,4,0,0,0,9,Female,True,205.0,6
Clare,Mod & Med Langs Tripos,4,0,0,0,7,Female,True,205.0,6
Clare,Mod & Med Langs Tripos,4,0,0,0,7,Male,True,158.0,7
Clare,Mod & Med Langs Tripos,4,0,0,0,5,Female,True,206.0,7
Clare,Mod & Med Langs Tripos,4,0,0,0,6,Male,True,158.0,7
Clare,Mod & Med Langs Tripos,4,0,0,0,6,Female,True,204.0,7
Clare,Mod & Med Langs Tripos,4,0,0,0,5,Female,True,158.0,7
Clare,Music Tripos,1,0,0,0,7,Male,True,218.0,3
Clare,Music Tripos,1,0,0,0,5,Female,True,199.0,7
Clare,Music Tripos,1,0,0,0,8,Male,True,199.0,7
Clare,Music Tripos,1,0,0,0,6,Male,True,153.0,7
Clare,Music Tripos,1,0,0,0,7,Male,True,189.0,5
Clare,Music Tripos,2,0,0,0,8,Male,True,197.0,3
Clare,Music Tripos,2,0,0,0,9,Male,True,172.0,6
Clare,Music Tripos,2,0,0,0,8,Male,True,211.0,8
Clare,Music Tripos,2,0,0,0,8,Male,True,212.0,8
Clare,Music Tripos,2,0,0,0,8,Male,True,213.0,8
Clare,Music Tripos,3,0,0,0,6,Male,True,187.0,10
Clare,Music Tripos,3,0,0,0,6,Female,True,178.0,4
Clare,Music Tripos,3,0,0,0,8,Female,True,200.0,4
Clare,Music Tripos,3,0,0,0,8,Female,True,201.0,6
Clare,Music Tripos,3,0,0,0,8,Male,True,201.0,6
Clare,Natural Sciences Tripos,1,0,0,0,6,Female,True,214.0,6
Clare,Natural Sciences Tripos,1,0,0,0,5,Male,True,215.0,5
Clare,Natural Sciences Tripos,1,0,0,0,7,Male,True,214.0,6
Clare,Natural Sciences Tripos,1,0,0,0,6,Male,True,157.0,9
Clare,Natural Sciences Tripos,1,0,0,0,4,Male,True,191.0,7
Clare,Natural Sciences Tripos,1,0,0,0,5,Male,True,216.0,7
Clare,Natural Sciences Tripos,1,0,0,0,6,Male,True,192.0,5
Clare,Natural Sciences Tripos,1,0,0,0,7,Male,True,216.0,7
Clare,Natural Sciences Tripos,1,0,0,0,4,Female,True,165.0,7
Clare,Natural Sciences Tripos,1,0,0,0,7,Female,True,217.0,7
Clare,Natural Sciences Tripos,1,0,0,0,4,Female,True,169.0,6
Clare,Natural Sciences Tripos,1,0,0,0,6,Male,True,217.0,7
Clare,Natural Sciences Tripos,1,0,0,0,7,Male,True,215.0,5
Clare,Natural Sciences Tripos,1,0,0,0,4,Female,True,217.0,7
Clare,Natural Sciences Tripos,1,0,0,0,5,Female,True,189.0,5
Clare,Natural Sciences Tripos,1,0,0,0,5,Male,True,217.0,7
Clare,Natural Sciences Tripos,1,0,0,0,7,Female,True,217.0,7
Clare,Natural Sciences Tripos,1,0,0,0,3,Male,True,190.0,8
Clare,Natural Sciences Tripos,1,0,0,0,5,Male,True,218.0,3
Clare,Natural Sciences Tripos,1,0,0,0,9,Female,True,199.0,7
Clare,Natural Sciences Tripos,1,0,0,0,6,Male,True,219.0,6
Clare,Natural Sciences Tripos,2,0,0,0,6,Male,True,210.0,9
Clare,Natural Sciences Tripos,2,0,0,0,5,Female,True,162.0,7
Clare,Natural Sciences Tripos,2,0,0,0,7,Female,True,162.0,7
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,195.0,6
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,210.0,9
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,213.0,8
Clare,Natural Sciences Tripos,2,0,0,0,6,Male,True,193.0,7
Clare,Natural Sciences Tripos,2,0,0,0,4,Male,True,210.0,9
Clare,Natural Sciences Tripos,2,0,0,0,3,Female,True,155.0,8
Clare,Natural Sciences Tripos,2,0,0,0,7,Male,True,211.0,8
Clare,Natural Sciences Tripos,2,0,0,0,8,Male,True,156.0,6
Clare,Natural Sciences Tripos,2,0,0,0,7,Female,True,211.0,8
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,155.0,8
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,175.0,8
Clare,Natural Sciences Tripos,2,0,0,0,6,Female,True,173.0,5
Clare,Natural Sciences Tripos,2,0,0,0,3,Female,True,212.0,8
Clare,Natural Sciences Tripos,2,0,0,0,7,Female,True,212.0,8
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,183.0,7
Clare,Natural Sciences Tripos,2,0,0,0,8,Male,True,156.0,6
Clare,Natural Sciences Tripos,2,0,0,0,5,Male,True,184.0,7
Clare,Natural Sciences Tripos,2,0,0,0,10,Female,True,212.0,8
Clare,Natural Sciences Tripos,3,0,0,0,7,Male,True,201.0,6
Clare,Natural Sciences Tripos,3,0,0,0,5,Male,True,202.0,6
Clare,Natural Sciences Tripos,3,0,0,0,6,Female,True,160.0,8
Clare,Natural Sciences Tripos,3,0,0,0,4,Male,True,202.0,6
Clare,Natural Sciences Tripos,3,0,0,0,5,Female,True,200.0,4
Clare,Natural Sciences Tripos,3,0,0,0,5,Female,True,203.0,7
Clare,Natural Sciences Tripos,3,0,0,0,6,Female,True,160.0,8
Clare,Natural Sciences Tripos,3,0,0,0,7,Male,True,176.0,6
Clare,Natural Sciences Tripos,3,0,0,0,4,Male,True,188.0,9
Clare,Natural Sciences Tripos,3,0,0,0,3,Female,True,179.0,5
Clare,Natural Sciences Tripos,3,0,0,0,6,Male,True,188.0,9
Clare,Natural Sciences Tripos,3,0,0,0,6,Male,True,203.0,7
Clare,Natural Sciences Tripos,3,0,0,0,7,Male,True,220.0,7
Clare,Natural Sciences Tripos,3,0,0,0,7,Female,True,221.0,7
Clare,Natural Sciences Tripos,3,0,0,0,5,Male,True,154.0,10
Clare,Natural Sciences Tripos,3,0,0,0,5,Male,True,201.0,6
Clare,Natural Sciences Tripos,3,0,0,0,7,Female,True,176.0,6
Clare,Natural Sciences Tripos,3,0,0,0,5,Male,True,222.0,5
Clare,Natural Sciences Tripos,3,0,0,0,5,Male,True,221.0,7
Clare,Natural Sciences Tripos,3,0,0,0,5,Female,True,221.0,7
Clare,Natural Sciences Tripos,3,0,0,0,4,Male,True,222.0,5
Clare,Natural Sciences Tripos,4,0,0,0,5,Male,True,206.0,7
Clare,Natural Sciences Tripos,4,0,0,0,6,Male,True,158.0,7
Clare,Natural Sciences Tripos,4,0,0,0,3,Male,True,118.0,8
Clare,Natural Sciences Tripos,4,0,0,0,4,Female,True,206.0,7
Clare,Natural Sciences Tripos,4,0,0,0,4,Male,True,204.0,7
Clare,Natural Sciences Tripos,4,0,0,0,4,Male,True,205.0,6
Clare,Natural Sciences Tripos,4,0,0,0,5,Male,True,205.0,6
Clare,Natural Sciences Tripos,4,0,0,0,6,Female,True,208.0,7
Clare,Natural Sciences Tripos,4,0,0,0,6,Female,True,207.0,7
Clare,Natural Sciences Tripos,4,0,0,0,4,Male,True,204.0,7
Clare,Natural Sciences Tripos,4,0,0,0,4,Female,True,204.0,7
Clare,Natural Sciences Tripos,4,0,0,0,4,Male,True,207.0,7
Clare,Natural Sciences Tripos,4,0,0,0,7,Female,True,181.0,5
Clare,Natural Sciences Tripos,4,0,0,0,4,Male,True,208.0,7
Clare,Philosophy Tripos,1,0,0,0,7,Male,True,215.0,5
Clare,Philosophy Tripos,1,0,0,0,7,Male,True,214.0,6
Clare,Philosophy Tripos,2,0,0,0,6,Female,True,171.0,6
Clare,Philosophy Tripos,2,0,0,0,10,Male,True,210.0,9
Clare,Philosophy Tripos,3,0,0,0,9,Female,True,220.0,7
Clare,Philosophy Tripos,3,0,0,0,8,Female,True,221.0,7
Clare,Psych & Behav Sciences Tripos,1,0,0,0,7,Male,True,217.0,7
Clare,Psych & Behav Sciences Tripos,1,0,0,0,8,Female,True,215.0,5
Clare,Psych & Behav Sciences Tripos,1,0,0,0,9,Male,True,215.0,5
Clare,Psych & Behav Sciences Tripos,2,0,0,0,9,Female,True,213.0,8
Clare,Psych & Behav Sciences Tripos,2,0,0,0,8,Female,True,213.0,8
Clare,Psych & Behav Sciences Tripos,2,0,0,0,10,Female,True,197.0,3
Clare,Psych & Behav Sciences Tripos,3,0,0,0,11,Female,True,220.0,7
Clare,Psych & Behav Sciences Tripos,3,0,0,0,7,Female,True,188.0,9
Clare,Psych & Behav Sciences Tripos,3,0,0,0,7,Female,True,220.0,7
Clare,"Theo,Relig,&Philo of Re Tripos",1,0,0,0,6,Male,True,214.0,6
Clare,"Theo,Relig,&Philo of Re Tripos",2,0,0,0,4,Male,True,210.0,9
Clare,"Theo,Relig,&Philo of Re Tripos",3,0,0,0,5,Female,True,220.0,7
Clare,Veterinary Medicine,1,0,0,0,6,Female,True,214.0,6
Clare,Veterinary Medicine,1,0,0,0,8,Female,True,169.0,6
Clare,Veterinary Medicine,1,0,0,0,8,Female,True,216.0,7
Clare,Veterinary Medicine,2,0,0,0,11,Female,True,213.0,8
Clare,Veterinary Medicine,2,0,0,0,6,Female,True,213.0,8
Clare,Veterinary Medicine,2,0,0,0,7,Female,True,223.0,7
Clare,Veterinary Medicine,3,0,0,0,6,Female,True,220.0,7
Clare,Veterinary Medicine,3,0,0,0,6,Male,True,221.0,7
Clare,Veterinary Medicine,3,0,0,0,8,Female,True,221.0,7
Clare,Veterinary Medicine,4,0,0,0,6,Female,True,207.0,7
Clare,Veterinary Medicine,4,0,0,0,6,Female,True,208.0,7
Clare,Veterinary Medicine,4,0,0,0,10,Female,True,208.0,7
Corpus Christi,ASNC Tripos,1,0,0,0,8,Male,True,219.0,6
Corpus Christi,ASNC Tripos,1,0,0,0,5,Male,True,241.0,9
Corpus Christi,ASNC Tripos,2,0,0,0,6,Male,True,1199.0,8
Corpus Christi,ASNC Tripos,2,0,0,0,8,Female,True,223.0,7
Corpus Christi,ASNC Tripos,3,0,0,0,8,Female,True,222.0,5
Corpus Christi,ASNC Tripos,3,0,0,0,6,Male,True,222.0,5
Corpus Christi,Archaeology Tripos,1,0,0,0,7,Male,True,219.0,6
Corpus Christi,Archaeology Tripos,2,0,0,0,7,Female,True,223.0,7
Corpus Christi,Archaeology Tripos,3,0,0,0,8,Female,True,224.0,8
Corpus Christi,Architecture Tripos,1,0,0,0,7,Female,True,242.0,7
Corpus Christi,Architecture Tripos,1,0,0,0,6,Female,True,225.0,6
Corpus Christi,Architecture Tripos,2,0,0,0,8,Male,True,223.0,7
Corpus Christi,Architecture Tripos,2,0,0,0,5,Female,True,223.0,7
Corpus Christi,Architecture Tripos,3,0,0,0,7,Female,True,256.0,4
Corpus Christi,Architecture Tripos,3,0,0,0,6,Female,True,224.0,8
Corpus Christi,Asian & Middle Eastern Studies,1,0,0,0,4,Male,True,243.0,6
Corpus Christi,Asian & Middle Eastern Studies,2,0,0,0,8,Female,True,255.0,7
Corpus Christi,Asian & Middle Eastern Studies,3,0,0,0,4,Female,True,257.0,3
Corpus Christi,Classical Tripos,1,0,0,0,6,Male,True,225.0,6
Corpus Christi,Classical Tripos,2,0,0,0,8,Male,True,253.0,6
Corpus Christi,Classical Tripos,3,0,0,0,8,Female,True,224.0,8
Corpus Christi,Computer Science Tripos,1,0,0,0,5,Male,True,225.0,6
Corpus Christi,Computer Science Tripos,1,0,0,0,4,Male,True,225.0,6
Corpus Christi,Computer Science Tripos,1,0,0,0,4,Female,True,225.0,6
Corpus Christi,Computer Science Tripos,2,0,0,0,2,Male,True,231.0,8
Corpus Christi,Computer Science Tripos,2,0,0,0,3,Male,True,235.0,7
Corpus Christi,Computer Science Tripos,2,0,0,0,5,Female,True,226.0,8
Corpus Christi,Computer Science Tripos,3,0,0,0,6,Male,True,224.0,8
Corpus Christi,Computer Science Tripos,3,0,0,0,4,Male,True,224.0,8
Corpus Christi,Computer Science Tripos,3,0,0,0,6,Male,True,258.0,7
Corpus Christi,Economics Tripos,1,0,0,0,5,Female,True,243.0,6
Corpus Christi,Economics Tripos,1,0,0,0,7,Female,True,228.0,7
Corpus Christi,Economics Tripos,2,0,0,0,4,Male,True,226.0,8
Corpus Christi,Economics Tripos,2,0,0,0,8,Female,True,226.0,8
Corpus Christi,Economics Tripos,3,0,0,0,5,Male,True,229.0,5
Corpus Christi,Economics Tripos,3,0,0,0,7,Female,True,230.0,7
Corpus Christi,Engineering Tripos,1,0,0,0,6,Male,True,242.0,7
Corpus Christi,Engineering Tripos,1,0,0,0,5,Male,True,261.0,9
Corpus Christi,Engineering Tripos,1,0,0,0,5,Male,True,227.0,5
Corpus Christi,Engineering Tripos,1,0,0,0,4,Male,True,242.0,7
Corpus Christi,Engineering Tripos,1,0,0,0,6,Male,True,228.0,7
Corpus Christi,Engineering Tripos,1,0,0,0,4,Female,True,228.0,7
Corpus Christi,Engineering Tripos,1,0,0,0,6,Female,True,228.0,7
Corpus Christi,Engineering Tripos,2,0,0,0,7,Female,True,226.0,8
Corpus Christi,Engineering Tripos,2,0,0,0,8,Male,True,231.0,8
Corpus Christi,Engineering Tripos,2,0,0,0,6,Male,True,232.0,6
Corpus Christi,Engineering Tripos,2,0,0,0,4,Male,True,233.0,4
Corpus Christi,Engineering Tripos,2,0,0,0,5,Male,True,234.0,5
Corpus Christi,Engineering Tripos,2,0,0,0,7,Male,True,235.0,7
Corpus Christi,Engineering Tripos,2,0,0,0,6,Male,True,236.0,6
Corpus Christi,Engineering Tripos,3,0,0,0,5,Male,True,229.0,5
Corpus Christi,Engineering Tripos,3,0,0,0,4,Male,True,244.0,6
Corpus Christi,Engineering Tripos,3,0,0,0,5,Male,True,256.0,4
Corpus Christi,Engineering Tripos,3,0,0,0,5,Male,True,230.0,7
Corpus Christi,Engineering Tripos,3,0,0,0,6,Male,True,270.0,4
Corpus Christi,Engineering Tripos,3,0,0,0,3,Male,True,230.0,7
Corpus Christi,Engineering Tripos,3,0,0,0,7,Female,True,244.0,6
Corpus Christi,Engineering Tripos,4,0,0,0,4,Male,True,237.0,6
Corpus Christi,Engineering Tripos,4,0,0,0,4,Male,True,209.0,6
Corpus Christi,Engineering Tripos,4,0,0,0,7,Male,True,271.0,7
Corpus Christi,Engineering Tripos,4,0,0,0,5,Female,True,271.0,7
Corpus Christi,Engineering Tripos,4,0,0,0,6,Male,True,237.0,6
Corpus Christi,Engineering Tripos,4,0,0,0,10,Female,True,238.0,10
Corpus Christi,Engineering Tripos,4,0,0,0,6,Male,True,239.0,6
Corpus Christi,English Tripos,1,0,0,0,7,Female,True,228.0,7
Corpus Christi,English Tripos,1,0,0,0,6,Female,True,228.0,7
Corpus Christi,English Tripos,1,0,0,0,6,Female,True,228.0,7
Corpus Christi,English Tripos,1,0,0,0,6,Male,True,262.0,5
Corpus Christi,English Tripos,1,0,0,0,9,Female,True,241.0,9
Corpus Christi,English Tripos,1,0,0,0,7,Female,True,242.0,7
Corpus Christi,English Tripos,1,0,0,0,6,Female,True,243.0,6
Corpus Christi,English Tripos,2,0,0,0,9,Female,True,231.0,8
Corpus Christi,English Tripos,2,0,0,0,8,Female,True,226.0,8
Corpus Christi,English Tripos,2,0,0,0,9,Male,True,249.0,6
Corpus Christi,English Tripos,2,0,0,0,9,Female,True,231.0,8
Corpus Christi,English Tripos,2,0,0,0,8,Female,True,233.0,4
Corpus Christi,English Tripos,2,0,0,0,10,Male,True,232.0,6
Corpus Christi,English Tripos,2,0,0,0,10,Female,True,232.0,6
Corpus Christi,English Tripos,3,0,0,0,7,Female,True,230.0,7
Corpus Christi,English Tripos,3,0,0,0,7,Female,True,229.0,5
Corpus Christi,English Tripos,3,0,0,0,7,Male,True,230.0,7
Corpus Christi,English Tripos,3,0,0,0,6,Female,True,259.0,7
Corpus Christi,English Tripos,3,0,0,0,6,Female,True,245.0,6
Corpus Christi,English Tripos,3,0,0,0,6,Female,True,260.0,5
Corpus Christi,English Tripos,3,0,0,0,8,Female,True,247.0,8
Corpus Christi,Geographical Tripos,1,0,0,0,6,Female,True,240.0,6
Corpus Christi,Geographical Tripos,1,0,0,0,8,Female,True,251.0,7
Corpus Christi,Geographical Tripos,1,0,0,0,6,Male,True,251.0,7
Corpus Christi,Geographical Tripos,2,0,0,0,7,Female,True,232.0,6
Corpus Christi,Geographical Tripos,2,0,0,0,10,Male,True,231.0,8
Corpus Christi,Geographical Tripos,2,0,0,0,10,Male,True,232.0,6
Corpus Christi,Geographical Tripos,3,0,0,0,7,Female,True,229.0,5
Corpus Christi,Geographical Tripos,3,0,0,0,6,Male,True,259.0,7
Corpus Christi,Geographical Tripos,3,0,0,0,8,Male,True,230.0,7
Corpus Christi,Historical Tripos,1,0,0,0,7,Male,True,241.0,9
Corpus Christi,Historical Tripos,1,0,0,0,7,Male,True,240.0,6
Corpus Christi,Historical Tripos,1,0,0,0,8,Female,True,240.0,6
Corpus Christi,Historical Tripos,1,0,0,0,7,Female,True,262.0,5
Corpus Christi,Historical Tripos,1,0,0,0,7,Male,True,251.0,7
Corpus Christi,Historical Tripos,1,0,0,0,9,Female,True,241.0,9
Corpus Christi,Historical Tripos,2,0,0,0,6,Female,True,231.0,8
Corpus Christi,Historical Tripos,2,0,0,0,8,Female,True,231.0,8
Corpus Christi,Historical Tripos,2,0,0,0,8,Female,True,232.0,6
Corpus Christi,Historical Tripos,2,0,0,0,7,Male,True,233.0,4
Corpus Christi,Historical Tripos,2,0,0,0,9,Female,True,234.0,5
Corpus Christi,Historical Tripos,2,0,0,0,9,Female,True,226.0,8
Corpus Christi,Historical Tripos,3,0,0,0,8,Male,True,244.0,6
Corpus Christi,Historical Tripos,3,0,0,0,6,Male,True,244.0,6
Corpus Christi,Historical Tripos,3,0,0,0,5,Male,True,246.0,6
Corpus Christi,Historical Tripos,3,0,0,0,9,Male,True,256.0,4
Corpus Christi,Historical Tripos,3,0,0,0,7,Female,True,245.0,6
Corpus Christi,Historical Tripos,3,0,0,0,9,Male,True,247.0,8
Corpus Christi,History & Politics Tripos,1,0,0,0,6,Female,True,241.0,9
Corpus Christi,History & Politics Tripos,2,0,0,0,10,Female,True,233.0,4
Corpus Christi,History & Politics Tripos,3,0,0,0,6,Female,True,245.0,6
Corpus Christi,History of Art Tripos,1,0,0,0,7,Female,True,241.0,9
Corpus Christi,History of Art Tripos,1,0,0,0,8,Female,True,242.0,7
Corpus Christi,History of Art Tripos,2,0,0,0,9,Female,True,268.0,5
Corpus Christi,History of Art Tripos,2,0,0,0,10,Female,True,235.0,7
Corpus Christi,History of Art Tripos,3,0,0,0,8,Female,True,246.0,6
Corpus Christi,History of Art Tripos,3,0,0,0,8,Male,True,246.0,6
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,5,Female,True,219.0,6
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,6,Female,True,242.0,7
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,7,Male,True,227.0,5
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,9,Male,True,227.0,5
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",1,0,0,0,5,Male,True,251.0,7
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female,True,234.0,5
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,5,Female,True,264.0,7
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Female,True,235.0,7
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,7,Male,True,235.0,7
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",2,0,0,0,8,Male,True,236.0,6
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Female,True,246.0,6
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,11,Female,True,246.0,6
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,6,Female,True,260.0,5
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,7,Female,True,247.0,8
Corpus Christi,"Hum, Soc & Pol Sciences Tripos",3,0,0,0,9,Female,True,247.0,8
Corpus Christi,Law Tripos,1,0,0,0,7,Female,True,242.0,7
Corpus Christi,Law Tripos,1,0,0,0,8,Female,True,248.0,7
Corpus Christi,Law Tripos,1,0,0,0,4,Male,True,243.0,6
Corpus Christi,Law Tripos,1,0,0,0,6,Female,True,225.0,6
Corpus Christi,Law Tripos,1,0,0,0,4,Male,True,227.0,5
Corpus Christi,Law Tripos,1,0,0,0,7,Male,True,248.0,7
Corpus Christi,Law Tripos,2,0,0,0,6,Female,True,263.0,9
Corpus Christi,Law Tripos,2,0,0,0,7,Female,True,235.0,7
Corpus Christi,Law Tripos,2,0,0,0,7,Male,True,234.0,5
Corpus Christi,Law Tripos,2,0,0,0,6,Female,True,236.0,6
Corpus Christi,Law Tripos,2,0,0,0,7,Female,True,236.0,6
Corpus Christi,Law Tripos,2,0,0,0,6,Female,True,249.0,6
Corpus Christi,Law Tripos,3,0,0,0,8,Male,True,229.0,5
Corpus Christi,Law Tripos,3,0,0,0,5,Female,True,260.0,5
Corpus Christi,Law Tripos,3,0,0,0,9,Male,True,247.0,8
Corpus Christi,Law Tripos,3,0,0,0,8,Male,True,245.0,6
Corpus Christi,Law Tripos,3,0,0,0,6,Female,True,247.0,8
Corpus Christi,Law Tripos,3,0,0,0,7,Female,True,250.0,7
Corpus Christi,Linguistics Tripos,1,0,0,0,8,Female,True,248.0,7
Corpus Christi,Linguistics Tripos,2,0,0,0,7,Female,True,249.0,6
Corpus Christi,Linguistics Tripos,3,0,0,0,9,Female,True,269.0,8
Corpus Christi,Mathematical Tripos,1,0,0,0,4,Male,True,248.0,7
Corpus Christi,Mathematical Tripos,1,0,0,0,7,Male,True,248.0,7
Corpus Christi,Mathematical Tripos,1,0,0,0,2,Female,True,248.0,7
Corpus Christi,Mathematical Tripos,1,0,0,0,5,Male,True,243.0,6
Corpus Christi,Mathematical Tripos,1,0,0,0,4,Male,True,248.0,7
